{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 16, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 1], [train loss 0.90704], [loss_x_fusion 0.15496], [loss_x_j1 0.24923], [loss_x_j2 0.13202], [loss_x_j3 0.13112], [loss_x_j4 0.23971], [lr 0.0002000000000]
[iter 137], [train loss 0.41928], [loss_x_fusion 0.07923], [loss_x_j1 0.08343], [loss_x_j2 0.08850], [loss_x_j3 0.08347], [loss_x_j4 0.08465], [lr 0.0001987755828]
[iter 138], [train loss 0.41849], [loss_x_fusion 0.07907], [loss_x_j1 0.08327], [loss_x_j2 0.08839], [loss_x_j3 0.08330], [loss_x_j4 0.08447], [lr 0.0001987665766]
[iter 139], [train loss 0.41766], [loss_x_fusion 0.07891], [loss_x_j1 0.08310], [loss_x_j2 0.08822], [loss_x_j3 0.08311], [loss_x_j4 0.08431], [lr 0.0001987575704]
[iter 140], [train loss 0.41733], [loss_x_fusion 0.07886], [loss_x_j1 0.08303], [loss_x_j2 0.08819], [loss_x_j3 0.08304], [loss_x_j4 0.08421], [lr 0.0001987485642]
[iter 141], [train loss 0.41673], [loss_x_fusion 0.07875], [loss_x_j1 0.08294], [loss_x_j2 0.08801], [loss_x_j3 0.08291], [loss_x_j4 0.08412], [lr 0.0001987395579]
[iter 142], [train loss 0.41606], [loss_x_fusion 0.07864], [loss_x_j1 0.08280], [loss_x_j2 0.08783], [loss_x_j3 0.08279], [loss_x_j4 0.08400], [lr 0.0001987305515]
[iter 143], [train loss 0.41591], [loss_x_fusion 0.07862], [loss_x_j1 0.08276], [loss_x_j2 0.08781], [loss_x_j3 0.08277], [loss_x_j4 0.08395], [lr 0.0001987215451]
[iter 144], [train loss 0.41527], [loss_x_fusion 0.07851], [loss_x_j1 0.08263], [loss_x_j2 0.08767], [loss_x_j3 0.08263], [loss_x_j4 0.08383], [lr 0.0001987125387]
[iter 145], [train loss 0.41538], [loss_x_fusion 0.07855], [loss_x_j1 0.08267], [loss_x_j2 0.08766], [loss_x_j3 0.08263], [loss_x_j4 0.08386], [lr 0.0001987035322]
[iter 146], [train loss 0.41501], [loss_x_fusion 0.07848], [loss_x_j1 0.08257], [loss_x_j2 0.08762], [loss_x_j3 0.08257], [loss_x_j4 0.08376], [lr 0.0001986945257]
[iter 147], [train loss 0.41523], [loss_x_fusion 0.07854], [loss_x_j1 0.08262], [loss_x_j2 0.08765], [loss_x_j3 0.08262], [loss_x_j4 0.08380], [lr 0.0001986855191]
[iter 148], [train loss 0.41419], [loss_x_fusion 0.07835], [loss_x_j1 0.08241], [loss_x_j2 0.08740], [loss_x_j3 0.08242], [loss_x_j4 0.08361], [lr 0.0001986765125]
[iter 149], [train loss 0.41373], [loss_x_fusion 0.07825], [loss_x_j1 0.08228], [loss_x_j2 0.08738], [loss_x_j3 0.08234], [loss_x_j4 0.08348], [lr 0.0001986675058]
[iter 150], [train loss 0.41392], [loss_x_fusion 0.07830], [loss_x_j1 0.08228], [loss_x_j2 0.08747], [loss_x_j3 0.08238], [loss_x_j4 0.08349], [lr 0.0001986584991]
[iter 151], [train loss 0.41341], [loss_x_fusion 0.07820], [loss_x_j1 0.08214], [loss_x_j2 0.08744], [loss_x_j3 0.08228], [loss_x_j4 0.08335], [lr 0.0001986494924]
[iter 152], [train loss 0.41344], [loss_x_fusion 0.07820], [loss_x_j1 0.08207], [loss_x_j2 0.08760], [loss_x_j3 0.08229], [loss_x_j4 0.08328], [lr 0.0001986404856]
[iter 153], [train loss 0.41346], [loss_x_fusion 0.07817], [loss_x_j1 0.08195], [loss_x_j2 0.08786], [loss_x_j3 0.08231], [loss_x_j4 0.08317], [lr 0.0001986314787]
[iter 154], [train loss 0.41299], [loss_x_fusion 0.07806], [loss_x_j1 0.08182], [loss_x_j2 0.08787], [loss_x_j3 0.08220], [loss_x_j4 0.08303], [lr 0.0001986224718]
[iter 155], [train loss 0.41262], [loss_x_fusion 0.07800], [loss_x_j1 0.08175], [loss_x_j2 0.08780], [loss_x_j3 0.08211], [loss_x_j4 0.08295], [lr 0.0001986134649]
[iter 156], [train loss 0.41294], [loss_x_fusion 0.07808], [loss_x_j1 0.08181], [loss_x_j2 0.08779], [loss_x_j3 0.08218], [loss_x_j4 0.08307], [lr 0.0001986044579]
[iter 157], [train loss 0.41272], [loss_x_fusion 0.07804], [loss_x_j1 0.08173], [loss_x_j2 0.08780], [loss_x_j3 0.08213], [loss_x_j4 0.08302], [lr 0.0001985954509]
[iter 158], [train loss 0.41275], [loss_x_fusion 0.07800], [loss_x_j1 0.08158], [loss_x_j2 0.08804], [loss_x_j3 0.08221], [loss_x_j4 0.08291], [lr 0.0001985864438]
[iter 159], [train loss 0.41244], [loss_x_fusion 0.07795], [loss_x_j1 0.08153], [loss_x_j2 0.08797], [loss_x_j3 0.08215], [loss_x_j4 0.08284], [lr 0.0001985774367]
[iter 160], [train loss 0.41195], [loss_x_fusion 0.07784], [loss_x_j1 0.08140], [loss_x_j2 0.08792], [loss_x_j3 0.08206], [loss_x_j4 0.08272], [lr 0.0001985684295]
[iter 161], [train loss 0.41180], [loss_x_fusion 0.07783], [loss_x_j1 0.08140], [loss_x_j2 0.08785], [loss_x_j3 0.08200], [loss_x_j4 0.08273], [lr 0.0001985594223]
[iter 162], [train loss 0.41134], [loss_x_fusion 0.07773], [loss_x_j1 0.08130], [loss_x_j2 0.08777], [loss_x_j3 0.08189], [loss_x_j4 0.08264], [lr 0.0001985504150]
[iter 163], [train loss 0.41095], [loss_x_fusion 0.07767], [loss_x_j1 0.08123], [loss_x_j2 0.08767], [loss_x_j3 0.08180], [loss_x_j4 0.08256], [lr 0.0001985414077]
[iter 164], [train loss 0.41054], [loss_x_fusion 0.07761], [loss_x_j1 0.08116], [loss_x_j2 0.08753], [loss_x_j3 0.08172], [loss_x_j4 0.08253], [lr 0.0001985324004]
[iter 165], [train loss 0.40994], [loss_x_fusion 0.07751], [loss_x_j1 0.08107], [loss_x_j2 0.08737], [loss_x_j3 0.08158], [loss_x_j4 0.08242], [lr 0.0001985233930]
[iter 166], [train loss 0.40990], [loss_x_fusion 0.07751], [loss_x_j1 0.08106], [loss_x_j2 0.08737], [loss_x_j3 0.08156], [loss_x_j4 0.08240], [lr 0.0001985143856]
[iter 167], [train loss 0.40960], [loss_x_fusion 0.07745], [loss_x_j1 0.08098], [loss_x_j2 0.08733], [loss_x_j3 0.08152], [loss_x_j4 0.08232], [lr 0.0001985053781]
[iter 168], [train loss 0.41001], [loss_x_fusion 0.07752], [loss_x_j1 0.08100], [loss_x_j2 0.08752], [loss_x_j3 0.08164], [loss_x_j4 0.08233], [lr 0.0001984963706]
[iter 169], [train loss 0.40985], [loss_x_fusion 0.07747], [loss_x_j1 0.08093], [loss_x_j2 0.08761], [loss_x_j3 0.08159], [loss_x_j4 0.08225], [lr 0.0001984873630]
[iter 170], [train loss 0.41013], [loss_x_fusion 0.07755], [loss_x_j1 0.08104], [loss_x_j2 0.08755], [loss_x_j3 0.08161], [loss_x_j4 0.08237], [lr 0.0001984783554]
[iter 171], [train loss 0.40974], [loss_x_fusion 0.07749], [loss_x_j1 0.08094], [loss_x_j2 0.08745], [loss_x_j3 0.08156], [loss_x_j4 0.08231], [lr 0.0001984693477]
[iter 172], [train loss 0.40933], [loss_x_fusion 0.07741], [loss_x_j1 0.08085], [loss_x_j2 0.08736], [loss_x_j3 0.08147], [loss_x_j4 0.08224], [lr 0.0001984603400]
[iter 173], [train loss 0.40870], [loss_x_fusion 0.07730], [loss_x_j1 0.08074], [loss_x_j2 0.08720], [loss_x_j3 0.08134], [loss_x_j4 0.08212], [lr 0.0001984513323]
[iter 174], [train loss 0.40809], [loss_x_fusion 0.07716], [loss_x_j1 0.08064], [loss_x_j2 0.08710], [loss_x_j3 0.08120], [loss_x_j4 0.08199], [lr 0.0001984423245]
[iter 175], [train loss 0.40747], [loss_x_fusion 0.07702], [loss_x_j1 0.08049], [loss_x_j2 0.08701], [loss_x_j3 0.08110], [loss_x_j4 0.08185], [lr 0.0001984333166]
[iter 176], [train loss 0.40738], [loss_x_fusion 0.07702], [loss_x_j1 0.08048], [loss_x_j2 0.08697], [loss_x_j3 0.08107], [loss_x_j4 0.08184], [lr 0.0001984243087]
[iter 177], [train loss 0.40736], [loss_x_fusion 0.07703], [loss_x_j1 0.08048], [loss_x_j2 0.08695], [loss_x_j3 0.08107], [loss_x_j4 0.08183], [lr 0.0001984153008]
[iter 178], [train loss 0.40736], [loss_x_fusion 0.07703], [loss_x_j1 0.08045], [loss_x_j2 0.08700], [loss_x_j3 0.08107], [loss_x_j4 0.08181], [lr 0.0001984062928]
[iter 179], [train loss 0.40713], [loss_x_fusion 0.07699], [loss_x_j1 0.08040], [loss_x_j2 0.08698], [loss_x_j3 0.08102], [loss_x_j4 0.08174], [lr 0.0001983972848]
[iter 180], [train loss 0.40684], [loss_x_fusion 0.07694], [loss_x_j1 0.08033], [loss_x_j2 0.08695], [loss_x_j3 0.08097], [loss_x_j4 0.08166], [lr 0.0001983882767]
[iter 181], [train loss 0.40657], [loss_x_fusion 0.07689], [loss_x_j1 0.08026], [loss_x_j2 0.08689], [loss_x_j3 0.08092], [loss_x_j4 0.08161], [lr 0.0001983792686]
[iter 182], [train loss 0.40680], [loss_x_fusion 0.07689], [loss_x_j1 0.08024], [loss_x_j2 0.08711], [loss_x_j3 0.08097], [loss_x_j4 0.08159], [lr 0.0001983702604]
[iter 183], [train loss 0.40683], [loss_x_fusion 0.07691], [loss_x_j1 0.08025], [loss_x_j2 0.08711], [loss_x_j3 0.08097], [loss_x_j4 0.08159], [lr 0.0001983612522]
[iter 184], [train loss 0.40638], [loss_x_fusion 0.07683], [loss_x_j1 0.08017], [loss_x_j2 0.08701], [loss_x_j3 0.08086], [loss_x_j4 0.08151], [lr 0.0001983522440]
[iter 185], [train loss 0.40585], [loss_x_fusion 0.07673], [loss_x_j1 0.08007], [loss_x_j2 0.08690], [loss_x_j3 0.08075], [loss_x_j4 0.08141], [lr 0.0001983432357]
[iter 186], [train loss 0.40549], [loss_x_fusion 0.07666], [loss_x_j1 0.07997], [loss_x_j2 0.08685], [loss_x_j3 0.08068], [loss_x_j4 0.08132], [lr 0.0001983342273]
[iter 187], [train loss 0.40493], [loss_x_fusion 0.07654], [loss_x_j1 0.07986], [loss_x_j2 0.08675], [loss_x_j3 0.08056], [loss_x_j4 0.08121], [lr 0.0001983252189]
[iter 188], [train loss 0.40530], [loss_x_fusion 0.07664], [loss_x_j1 0.07996], [loss_x_j2 0.08681], [loss_x_j3 0.08061], [loss_x_j4 0.08127], [lr 0.0001983162105]
[iter 189], [train loss 0.40506], [loss_x_fusion 0.07662], [loss_x_j1 0.07994], [loss_x_j2 0.08672], [loss_x_j3 0.08055], [loss_x_j4 0.08123], [lr 0.0001983072020]
[iter 190], [train loss 0.40511], [loss_x_fusion 0.07665], [loss_x_j1 0.07996], [loss_x_j2 0.08668], [loss_x_j3 0.08057], [loss_x_j4 0.08125], [lr 0.0001982981935]
[iter 191], [train loss 0.40463], [loss_x_fusion 0.07657], [loss_x_j1 0.07988], [loss_x_j2 0.08655], [loss_x_j3 0.08047], [loss_x_j4 0.08116], [lr 0.0001982891849]
[iter 192], [train loss 0.40432], [loss_x_fusion 0.07652], [loss_x_j1 0.07981], [loss_x_j2 0.08651], [loss_x_j3 0.08040], [loss_x_j4 0.08109], [lr 0.0001982801763]
[iter 193], [train loss 0.40383], [loss_x_fusion 0.07643], [loss_x_j1 0.07972], [loss_x_j2 0.08641], [loss_x_j3 0.08029], [loss_x_j4 0.08098], [lr 0.0001982711676]
[iter 194], [train loss 0.40319], [loss_x_fusion 0.07632], [loss_x_j1 0.07960], [loss_x_j2 0.08628], [loss_x_j3 0.08015], [loss_x_j4 0.08085], [lr 0.0001982621589]
[iter 195], [train loss 0.40264], [loss_x_fusion 0.07622], [loss_x_j1 0.07949], [loss_x_j2 0.08616], [loss_x_j3 0.08003], [loss_x_j4 0.08074], [lr 0.0001982531502]
[iter 196], [train loss 0.40253], [loss_x_fusion 0.07620], [loss_x_j1 0.07947], [loss_x_j2 0.08615], [loss_x_j3 0.08000], [loss_x_j4 0.08071], [lr 0.0001982441414]
[iter 197], [train loss 0.40207], [loss_x_fusion 0.07612], [loss_x_j1 0.07937], [loss_x_j2 0.08607], [loss_x_j3 0.07990], [loss_x_j4 0.08061], [lr 0.0001982351325]
[iter 198], [train loss 0.40183], [loss_x_fusion 0.07607], [loss_x_j1 0.07932], [loss_x_j2 0.08608], [loss_x_j3 0.07982], [loss_x_j4 0.08054], [lr 0.0001982261236]
[iter 199], [train loss 0.40152], [loss_x_fusion 0.07602], [loss_x_j1 0.07927], [loss_x_j2 0.08600], [loss_x_j3 0.07975], [loss_x_j4 0.08046], [lr 0.0001982171147]
[iter 200], [train loss 0.40099], [loss_x_fusion 0.07593], [loss_x_j1 0.07918], [loss_x_j2 0.08588], [loss_x_j3 0.07964], [loss_x_j4 0.08035], [lr 0.0001982081057]
[iter 201], [train loss 0.40048], [loss_x_fusion 0.07584], [loss_x_j1 0.07908], [loss_x_j2 0.08579], [loss_x_j3 0.07953], [loss_x_j4 0.08025], [lr 0.0001981990967]
[iter 202], [train loss 0.39989], [loss_x_fusion 0.07573], [loss_x_j1 0.07897], [loss_x_j2 0.08566], [loss_x_j3 0.07940], [loss_x_j4 0.08013], [lr 0.0001981900876]
[iter 203], [train loss 0.39974], [loss_x_fusion 0.07571], [loss_x_j1 0.07893], [loss_x_j2 0.08561], [loss_x_j3 0.07938], [loss_x_j4 0.08010], [lr 0.0001981810785]
[iter 204], [train loss 0.39925], [loss_x_fusion 0.07561], [loss_x_j1 0.07883], [loss_x_j2 0.08551], [loss_x_j3 0.07930], [loss_x_j4 0.08001], [lr 0.0001981720693]
[iter 205], [train loss 0.39896], [loss_x_fusion 0.07556], [loss_x_j1 0.07877], [loss_x_j2 0.08545], [loss_x_j3 0.07924], [loss_x_j4 0.07994], [lr 0.0001981630601]
[iter 206], [train loss 0.39891], [loss_x_fusion 0.07556], [loss_x_j1 0.07875], [loss_x_j2 0.08546], [loss_x_j3 0.07923], [loss_x_j4 0.07991], [lr 0.0001981540509]
[iter 207], [train loss 0.39892], [loss_x_fusion 0.07557], [loss_x_j1 0.07877], [loss_x_j2 0.08545], [loss_x_j3 0.07922], [loss_x_j4 0.07991], [lr 0.0001981450416]
[iter 208], [train loss 0.39847], [loss_x_fusion 0.07550], [loss_x_j1 0.07871], [loss_x_j2 0.08530], [loss_x_j3 0.07912], [loss_x_j4 0.07983], [lr 0.0001981360322]
[iter 209], [train loss 0.39825], [loss_x_fusion 0.07545], [loss_x_j1 0.07863], [loss_x_j2 0.08532], [loss_x_j3 0.07910], [loss_x_j4 0.07975], [lr 0.0001981270228]
[iter 210], [train loss 0.39788], [loss_x_fusion 0.07537], [loss_x_j1 0.07856], [loss_x_j2 0.08525], [loss_x_j3 0.07901], [loss_x_j4 0.07969], [lr 0.0001981180134]
[iter 211], [train loss 0.39758], [loss_x_fusion 0.07531], [loss_x_j1 0.07849], [loss_x_j2 0.08523], [loss_x_j3 0.07895], [loss_x_j4 0.07960], [lr 0.0001981090039]
[iter 212], [train loss 0.39803], [loss_x_fusion 0.07541], [loss_x_j1 0.07857], [loss_x_j2 0.08536], [loss_x_j3 0.07902], [loss_x_j4 0.07967], [lr 0.0001980999944]
[iter 213], [train loss 0.39795], [loss_x_fusion 0.07541], [loss_x_j1 0.07862], [loss_x_j2 0.08527], [loss_x_j3 0.07898], [loss_x_j4 0.07967], [lr 0.0001980909848]
[iter 214], [train loss 0.39747], [loss_x_fusion 0.07532], [loss_x_j1 0.07852], [loss_x_j2 0.08519], [loss_x_j3 0.07888], [loss_x_j4 0.07956], [lr 0.0001980819752]
[iter 215], [train loss 0.39721], [loss_x_fusion 0.07527], [loss_x_j1 0.07846], [loss_x_j2 0.08515], [loss_x_j3 0.07884], [loss_x_j4 0.07949], [lr 0.0001980729655]
[iter 216], [train loss 0.39707], [loss_x_fusion 0.07526], [loss_x_j1 0.07844], [loss_x_j2 0.08510], [loss_x_j3 0.07883], [loss_x_j4 0.07944], [lr 0.0001980639558]
[iter 217], [train loss 0.39717], [loss_x_fusion 0.07527], [loss_x_j1 0.07845], [loss_x_j2 0.08515], [loss_x_j3 0.07880], [loss_x_j4 0.07949], [lr 0.0001980549461]
[iter 218], [train loss 0.39665], [loss_x_fusion 0.07515], [loss_x_j1 0.07831], [loss_x_j2 0.08511], [loss_x_j3 0.07872], [loss_x_j4 0.07935], [lr 0.0001980459363]
[iter 219], [train loss 0.39629], [loss_x_fusion 0.07508], [loss_x_j1 0.07825], [loss_x_j2 0.08501], [loss_x_j3 0.07865], [loss_x_j4 0.07929], [lr 0.0001980369264]
[iter 220], [train loss 0.39596], [loss_x_fusion 0.07502], [loss_x_j1 0.07822], [loss_x_j2 0.08489], [loss_x_j3 0.07857], [loss_x_j4 0.07926], [lr 0.0001980279165]
[iter 221], [train loss 0.39544], [loss_x_fusion 0.07493], [loss_x_j1 0.07812], [loss_x_j2 0.08477], [loss_x_j3 0.07847], [loss_x_j4 0.07916], [lr 0.0001980189066]
[iter 222], [train loss 0.39523], [loss_x_fusion 0.07491], [loss_x_j1 0.07809], [loss_x_j2 0.08469], [loss_x_j3 0.07842], [loss_x_j4 0.07913], [lr 0.0001980098966]
[iter 223], [train loss 0.39537], [loss_x_fusion 0.07494], [loss_x_j1 0.07809], [loss_x_j2 0.08476], [loss_x_j3 0.07846], [loss_x_j4 0.07914], [lr 0.0001980008866]
[iter 224], [train loss 0.39532], [loss_x_fusion 0.07493], [loss_x_j1 0.07805], [loss_x_j2 0.08477], [loss_x_j3 0.07848], [loss_x_j4 0.07908], [lr 0.0001979918765]
[iter 225], [train loss 0.39485], [loss_x_fusion 0.07484], [loss_x_j1 0.07796], [loss_x_j2 0.08468], [loss_x_j3 0.07838], [loss_x_j4 0.07899], [lr 0.0001979828664]
[iter 226], [train loss 0.39445], [loss_x_fusion 0.07477], [loss_x_j1 0.07787], [loss_x_j2 0.08461], [loss_x_j3 0.07829], [loss_x_j4 0.07891], [lr 0.0001979738562]
[iter 227], [train loss 0.39406], [loss_x_fusion 0.07469], [loss_x_j1 0.07775], [loss_x_j2 0.08461], [loss_x_j3 0.07821], [loss_x_j4 0.07881], [lr 0.0001979648460]
[iter 228], [train loss 0.39376], [loss_x_fusion 0.07463], [loss_x_j1 0.07770], [loss_x_j2 0.08453], [loss_x_j3 0.07815], [loss_x_j4 0.07875], [lr 0.0001979558357]
[iter 229], [train loss 0.39347], [loss_x_fusion 0.07459], [loss_x_j1 0.07766], [loss_x_j2 0.08443], [loss_x_j3 0.07808], [loss_x_j4 0.07871], [lr 0.0001979468254]
[iter 230], [train loss 0.39310], [loss_x_fusion 0.07452], [loss_x_j1 0.07759], [loss_x_j2 0.08435], [loss_x_j3 0.07800], [loss_x_j4 0.07864], [lr 0.0001979378151]
[iter 231], [train loss 0.39273], [loss_x_fusion 0.07445], [loss_x_j1 0.07751], [loss_x_j2 0.08430], [loss_x_j3 0.07792], [loss_x_j4 0.07856], [lr 0.0001979288047]
[iter 232], [train loss 0.39232], [loss_x_fusion 0.07437], [loss_x_j1 0.07742], [loss_x_j2 0.08421], [loss_x_j3 0.07784], [loss_x_j4 0.07847], [lr 0.0001979197943]
[iter 233], [train loss 0.39255], [loss_x_fusion 0.07443], [loss_x_j1 0.07746], [loss_x_j2 0.08428], [loss_x_j3 0.07789], [loss_x_j4 0.07850], [lr 0.0001979107838]
[iter 234], [train loss 0.39248], [loss_x_fusion 0.07441], [loss_x_j1 0.07744], [loss_x_j2 0.08428], [loss_x_j3 0.07786], [loss_x_j4 0.07849], [lr 0.0001979017732]
[iter 235], [train loss 0.39204], [loss_x_fusion 0.07433], [loss_x_j1 0.07735], [loss_x_j2 0.08419], [loss_x_j3 0.07777], [loss_x_j4 0.07840], [lr 0.0001978927627]
[iter 236], [train loss 0.39173], [loss_x_fusion 0.07428], [loss_x_j1 0.07730], [loss_x_j2 0.08409], [loss_x_j3 0.07770], [loss_x_j4 0.07835], [lr 0.0001978837521]
[iter 237], [train loss 0.39151], [loss_x_fusion 0.07425], [loss_x_j1 0.07726], [loss_x_j2 0.08406], [loss_x_j3 0.07764], [loss_x_j4 0.07831], [lr 0.0001978747414]
[iter 238], [train loss 0.39145], [loss_x_fusion 0.07425], [loss_x_j1 0.07725], [loss_x_j2 0.08402], [loss_x_j3 0.07764], [loss_x_j4 0.07829], [lr 0.0001978657307]
[iter 239], [train loss 0.39137], [loss_x_fusion 0.07425], [loss_x_j1 0.07725], [loss_x_j2 0.08397], [loss_x_j3 0.07763], [loss_x_j4 0.07828], [lr 0.0001978567199]
[iter 240], [train loss 0.39101], [loss_x_fusion 0.07418], [loss_x_j1 0.07717], [loss_x_j2 0.08389], [loss_x_j3 0.07756], [loss_x_j4 0.07821], [lr 0.0001978477091]
[iter 241], [train loss 0.39098], [loss_x_fusion 0.07418], [loss_x_j1 0.07717], [loss_x_j2 0.08387], [loss_x_j3 0.07755], [loss_x_j4 0.07820], [lr 0.0001978386983]
[iter 242], [train loss 0.39093], [loss_x_fusion 0.07417], [loss_x_j1 0.07714], [loss_x_j2 0.08390], [loss_x_j3 0.07755], [loss_x_j4 0.07817], [lr 0.0001978296874]
[iter 243], [train loss 0.39115], [loss_x_fusion 0.07423], [loss_x_j1 0.07720], [loss_x_j2 0.08391], [loss_x_j3 0.07759], [loss_x_j4 0.07822], [lr 0.0001978206764]
[iter 244], [train loss 0.39107], [loss_x_fusion 0.07422], [loss_x_j1 0.07718], [loss_x_j2 0.08391], [loss_x_j3 0.07757], [loss_x_j4 0.07819], [lr 0.0001978116654]
[iter 245], [train loss 0.39094], [loss_x_fusion 0.07420], [loss_x_j1 0.07716], [loss_x_j2 0.08387], [loss_x_j3 0.07755], [loss_x_j4 0.07816], [lr 0.0001978026544]
[iter 246], [train loss 0.39064], [loss_x_fusion 0.07415], [loss_x_j1 0.07710], [loss_x_j2 0.08381], [loss_x_j3 0.07750], [loss_x_j4 0.07808], [lr 0.0001977936433]
[iter 247], [train loss 0.39033], [loss_x_fusion 0.07408], [loss_x_j1 0.07704], [loss_x_j2 0.08377], [loss_x_j3 0.07744], [loss_x_j4 0.07800], [lr 0.0001977846322]
[iter 248], [train loss 0.39020], [loss_x_fusion 0.07406], [loss_x_j1 0.07701], [loss_x_j2 0.08374], [loss_x_j3 0.07740], [loss_x_j4 0.07798], [lr 0.0001977756210]
[iter 249], [train loss 0.39006], [loss_x_fusion 0.07404], [loss_x_j1 0.07698], [loss_x_j2 0.08370], [loss_x_j3 0.07736], [loss_x_j4 0.07798], [lr 0.0001977666098]
[iter 250], [train loss 0.38966], [loss_x_fusion 0.07396], [loss_x_j1 0.07691], [loss_x_j2 0.08362], [loss_x_j3 0.07727], [loss_x_j4 0.07790], [lr 0.0001977575986]
[iter 251], [train loss 0.38965], [loss_x_fusion 0.07397], [loss_x_j1 0.07692], [loss_x_j2 0.08359], [loss_x_j3 0.07726], [loss_x_j4 0.07791], [lr 0.0001977485873]
[iter 252], [train loss 0.38978], [loss_x_fusion 0.07401], [loss_x_j1 0.07695], [loss_x_j2 0.08359], [loss_x_j3 0.07729], [loss_x_j4 0.07794], [lr 0.0001977395759]
[iter 253], [train loss 0.38958], [loss_x_fusion 0.07398], [loss_x_j1 0.07691], [loss_x_j2 0.08355], [loss_x_j3 0.07724], [loss_x_j4 0.07790], [lr 0.0001977305645]
[iter 254], [train loss 0.38926], [loss_x_fusion 0.07392], [loss_x_j1 0.07684], [loss_x_j2 0.08350], [loss_x_j3 0.07718], [loss_x_j4 0.07783], [lr 0.0001977215531]
[iter 255], [train loss 0.38911], [loss_x_fusion 0.07388], [loss_x_j1 0.07677], [loss_x_j2 0.08354], [loss_x_j3 0.07716], [loss_x_j4 0.07775], [lr 0.0001977125416]
[iter 256], [train loss 0.38888], [loss_x_fusion 0.07384], [loss_x_j1 0.07673], [loss_x_j2 0.08348], [loss_x_j3 0.07711], [loss_x_j4 0.07772], [lr 0.0001977035301]
[iter 257], [train loss 0.38878], [loss_x_fusion 0.07383], [loss_x_j1 0.07673], [loss_x_j2 0.08344], [loss_x_j3 0.07708], [loss_x_j4 0.07771], [lr 0.0001976945185]
[iter 258], [train loss 0.38851], [loss_x_fusion 0.07379], [loss_x_j1 0.07668], [loss_x_j2 0.08336], [loss_x_j3 0.07703], [loss_x_j4 0.07766], [lr 0.0001976855068]
[iter 259], [train loss 0.38833], [loss_x_fusion 0.07376], [loss_x_j1 0.07665], [loss_x_j2 0.08330], [loss_x_j3 0.07698], [loss_x_j4 0.07764], [lr 0.0001976764952]
[iter 260], [train loss 0.38808], [loss_x_fusion 0.07371], [loss_x_j1 0.07659], [loss_x_j2 0.08326], [loss_x_j3 0.07695], [loss_x_j4 0.07757], [lr 0.0001976674835]
[iter 261], [train loss 0.38787], [loss_x_fusion 0.07367], [loss_x_j1 0.07655], [loss_x_j2 0.08321], [loss_x_j3 0.07690], [loss_x_j4 0.07753], [lr 0.0001976584717]
[iter 262], [train loss 0.38776], [loss_x_fusion 0.07365], [loss_x_j1 0.07652], [loss_x_j2 0.08323], [loss_x_j3 0.07687], [loss_x_j4 0.07749], [lr 0.0001976494599]
[iter 263], [train loss 0.38771], [loss_x_fusion 0.07365], [loss_x_j1 0.07651], [loss_x_j2 0.08323], [loss_x_j3 0.07685], [loss_x_j4 0.07748], [lr 0.0001976404480]
[iter 264], [train loss 0.38750], [loss_x_fusion 0.07360], [loss_x_j1 0.07650], [loss_x_j2 0.08316], [loss_x_j3 0.07679], [loss_x_j4 0.07745], [lr 0.0001976314361]
[iter 265], [train loss 0.38731], [loss_x_fusion 0.07358], [loss_x_j1 0.07646], [loss_x_j2 0.08310], [loss_x_j3 0.07675], [loss_x_j4 0.07742], [lr 0.0001976224242]
[iter 266], [train loss 0.38718], [loss_x_fusion 0.07354], [loss_x_j1 0.07640], [loss_x_j2 0.08316], [loss_x_j3 0.07673], [loss_x_j4 0.07735], [lr 0.0001976134122]
[iter 267], [train loss 0.38709], [loss_x_fusion 0.07352], [loss_x_j1 0.07638], [loss_x_j2 0.08317], [loss_x_j3 0.07670], [loss_x_j4 0.07732], [lr 0.0001976044002]
[iter 268], [train loss 0.38677], [loss_x_fusion 0.07346], [loss_x_j1 0.07631], [loss_x_j2 0.08311], [loss_x_j3 0.07664], [loss_x_j4 0.07725], [lr 0.0001975953881]
[iter 269], [train loss 0.38684], [loss_x_fusion 0.07347], [loss_x_j1 0.07630], [loss_x_j2 0.08316], [loss_x_j3 0.07665], [loss_x_j4 0.07725], [lr 0.0001975863760]
[iter 270], [train loss 0.38649], [loss_x_fusion 0.07341], [loss_x_j1 0.07623], [loss_x_j2 0.08309], [loss_x_j3 0.07659], [loss_x_j4 0.07717], [lr 0.0001975773638]
[iter 271], [train loss 0.38643], [loss_x_fusion 0.07341], [loss_x_j1 0.07622], [loss_x_j2 0.08307], [loss_x_j3 0.07657], [loss_x_j4 0.07716], [lr 0.0001975683516]
[iter 272], [train loss 0.38610], [loss_x_fusion 0.07335], [loss_x_j1 0.07615], [loss_x_j2 0.08299], [loss_x_j3 0.07651], [loss_x_j4 0.07710], [lr 0.0001975593393]
[iter 273], [train loss 0.38574], [loss_x_fusion 0.07329], [loss_x_j1 0.07608], [loss_x_j2 0.08292], [loss_x_j3 0.07644], [loss_x_j4 0.07702], [lr 0.0001975503270]
